review_text,cluster
"Latest updates wont allow you to use Gcredit. Even you ask assistance thru 2882 and email the thing they will say "" Wala po kaming maitutulong sainyo"" as the agents says.",4.0
The app is very intuitive. But please add a message/note feature under the money Bank Scheduled Transfer for us to note what are we paying for. For example i want to pay for my monthly contribution on Netflix subscription to my friend's account on Paymaya on a scheduled money bank transfer. I want to write what I am paying for. Thank you!,4.0
Your service is the best compared to Paymaya who has the worst customer service. No customer service at all,4.0
Always resulting to error whenever i go to open a saving account in this app 👎👎 have a solution in their faceboog page but sti doesn't work. What a 👎👎👎,4.0
"The app is very promising. I like it alot because I can pay my bills conveniently. Customer service reps via email sucks though. I have reported an issue on December 12, 2019 and created 2 tickets. None of the tickets provided the resolution. They even ask me to download an updated version of the app that does not exist! Argh. To make it worst, they blame it on my card company. LOL sayang yung app. Ang ganda pa naman. Oh well. 🤷🏻‍♀️🤷🏻‍♀️🤷🏻‍♀️",4.0
"GCASH DOUBLE DEBITED MY ACCOUNT INTENDED TO PAY MY BILLS. VERY POOR CUSTOMER SERVICE. SPECIALLY SUPERVISORS ECKO, MAY, AND CLINT. THEY CANNOT HELP ME PROCESS MY REFUND THEY ALWAYS ASK ME TO CONTACT MY BILLER. BILLER SAID IM NOT ELIGIBLE FOR REFUND AND IT WILL BE ADVANCE PAYMENT. NOWWWW!!!! HOW CAN I PAY MY OTHER BILL?",4.0
"Thankyou Gcash, 5stars for this great app",2.0
always need to update ... gosh 😩,1.0
Best app for paying your bills load etc. and others..,2.0
ampangt baho bilat,4.0
"There's a many problem , fix and make the subscriber more comfortable to your apps , and you must add a GCASH REPRESENTATIVE to GLOBE STORE",4.0
"It was ,okey..but when I log in again its says that i log in multiple times.so i cant used gcash anymore...",4.0
Hi. I am trying to pay my Meralco bill but I couldn't find it in the Electric Utilities option. Did you remove it without any notice? It's so inconvenient. I love you app because of gcredit but paying my bills is one of the reasons why I chose gcash.,4.0
Great app to save money and transact easily and hussle free...,2.0
I cant access my gcash even though i entered the right mpin and it literally blocked me,4.0
"Very convenient for me at walang charges pag mag cash in below 4,000,,, sana lang po madagdag ang philhealth",4.0
SsS PRN option is gone ... any update on this??,1.0
I can use it anytime for may savings,4.0
hilo po sa nga ka gcash ko musta po kayo da best kapag may gcash ka,4.0
"Gcash na manloloko. Unang gamit ko palang ng gcash okay pa. Wla ng hastle mgpadala ng pera, byad tubig at kuryente, ginawa ko din syang loader ayos naman kasi may rebate ng 50 cents kada paload ng 10 at 5 pesos nman pag 50 But after 3 weeks wala na kahit sintemo wla ng rebate manloloko magaling lang sa simula. Hahaha sobrang disappointed tlga ako. Better to uninstall this app :) 👎👎👎 sa mga gustong sumubok ng Gcash wag nlng po better to use the PAY MAYA app 😊",4.0
Latest update sucks,1.0
"I used to like the convenience of GCash especially since I get my pay from PayPal. But eversince December 2019, something is happening with GCash and GCredit. First, I can't use GCredit at all. Then now in 2020, I can't send money to bank. I have raised these issues thru chat, email and phone support. The only reply I got is to use my GCash balance. That is not the point. The point is what is wrong? Why can't I use the app like I was able to do before? I am going to file a complaint.",4.0
Thanks GCash this is big help for me to all transactions.,4.0
Always failed when cashin with PayPal. Poor service,4.0
"I cant even register. Everytime I try, it will just say that there seems to be an error or something smh🙄🙄",4.0
Easy to uses for transfer,0.0
Ang hirap mag load sa 7/11,4.0
nice and good experience using Gcash,2.0
Sometimes i can't cash in Gcash i can't totally say how amazing using Gcash but probably sometimes helpful .Hopefully Gcash helps my need everytime i'm going to Cash in my money,4.0
After the updates the PLDT DSL has removed.. How i can pay now my bills in pldt here? so dissapointed about the update so many biller was removed 😥😥,1.0
"Usefull app, excelent.",2.0
it was convenient although sometimes it has a problem. lol,4.0
Good naman ang transaction pero di magamit ibang tools nahirapan mag regester,4.0
Very useful app. I loved it ❤️❤️❤️,2.0
app not in sync with my health app after the update... my steps are not counted in my gcash forest.,1.0
I can't register for weeks now.,4.0
What happened? I can no longer find meralco.,4.0
"Excellent, mabilis at maasahan sya sa maraming bagay ndi na kailangan magcommute para sa payment ng mga bills than",4.0
Can't find the later version v5.25. I am having hard time with my cash in transaction. 😔,4.0
I can't load my wifi because there's no broadband in the list of the new update,1.0
DO NOT USE THIS APP! Gcredit is not working anymore and it takes long time before it gets resolved. It's been 2 months since I contacted them about it and no one had gotten back to me even a follow up.,4.0
can you fix the bug in the forgot PIN because until now i dont have a recieve a messahe to get a verified,4.0
i really like this apps..i hope I can use it offline espicially when I want to buy a load....,2.0
"It is very user friendly app. Easy to use, reliable and convenient. I don't need to go to other payment center because of GCash. Thank you",0.0
"The registration was already a problem for me. Everything was fine except the putting of passcode. I had so many tries for the sake of getting accepted to be able to finally have my own Gcash. Instead, I always receive errors. Please help me find a way to get me in, no matter how many tries I have done to register with the same number, though gladly my number is still accepted to continue to write my same name, address and email too. I need help pls, thank you very much.",4.0
"I use this app almost a year, but now I cannot open it. Please help me to retrieve my account",4.0
"the app would not let me take a clear photo of my ID. i'm using an android phone and its camera works perfectly but when I use the camera for the app, it won't focus at all",4.0
Super convenient to use.,4.0
Its usefull..kaso di din maopen pag walang load data.,4.0
Authentication is a pain in the ass. Can't even recover my mpin and no other options given. Moving on..,4.0
Bakit hindi makapag bayad ng meralco nawala,4.0
The best for paying bills.,2.0
If there would even be a negative star!! This is a scam.. They steal money from the app users!!!!,4.0
Convenient and helpful. LOVE IT,2.0
Pain in the ass! Di pumapasok cash in 100 na nga lang! Fk u!,4.0
"Poor customer service, i cash in and didn't received any money but they deduct it to my bank account. Specialist says my transaction failed and insist to go to my bank. Now i am the one resolving this matter when the problem is with them.",4.0
May lazada tas pag mag paid na not available ano ba talaga totooo paba?,4.0
"Most functions are working fine now, so far. Current issue is on movie booking. Update: App is generally working fine already. However, I seem to have an issue with its QR Code generation. This was not a problem in the previous versions. Also, the app also often keeps on showing an error message during entry of MPIN (i.e. being logged out several times due to assumed session in other devices) even though I have not logged in into my account in other devices.",4.0
